p,    N,    seq_result,    seq_time,    par_result,    par_time
3, 1000, 3.14159248692, 0.00004632700, 3.14159248692, 0.00076515300
3, 1000, 3.14159248692, 0.00007206200, 3.14159248692, 0.00058528600
3, 1000, 3.14159248692, 0.00007286600, 3.14159248692, 0.00090582200
3, 1000, 3.14159248692, 0.00004567200, 3.14159248692, 0.00061894400
3, 1000, 3.14159248692, 0.00004613300, 3.14159248692, 0.00073346800
3, 1000, 3.14159248692, 0.00004641500, 3.14159248692, 0.00055168200
3, 1000, 3.14159248692, 0.00004407000, 3.14159248692, 0.00047627800
3, 1000, 3.14159248692, 0.00004437600, 3.14159248692, 0.00062100700
3, 1000, 3.14159248692, 0.00004453200, 3.14159248692, 0.00048976600
3, 1000, 3.14159248692, 0.00005655800, 3.14159248692, 0.00085968300
3, 1000, 3.14159248692, 0.00004401300, 3.14159248692, 0.00057051100
3, 1000, 3.14159248692, 0.00004332900, 3.14159248692, 0.00061954800
3, 1000, 3.14159248692, 0.00004379000, 3.14159248692, 0.00058693000
3, 1000, 3.14159248692, 0.00004354100, 3.14159248692, 0.00054724900
3, 1000, 3.14159248692, 0.00004448000, 3.14159248692, 0.00064394600
3, 1000, 3.14159248692, 0.00004333400, 3.14159248692, 0.00047626000
3, 1000, 3.14159248692, 0.00004159700, 3.14159248692, 0.00046746700
3, 1000, 3.14159248692, 0.00004092700, 3.14159248692, 0.00054742200
3, 1000, 3.14159248692, 0.00004177700, 3.14159248692, 0.00052642800
4, 1000, 3.14159248692, 0.00004187300, 3.14159248692, 0.00068708500
4, 1000, 3.14159248692, 0.00004125000, 3.14159248692, 0.00056077800
4, 1000, 3.14159248692, 0.00004208900, 3.14159248692, 0.00056632700
4, 1000, 3.14159248692, 0.00004148100, 3.14159248692, 0.00061206300
4, 1000, 3.14159248692, 0.00004185300, 3.14159248692, 0.00056281800
4, 1000, 3.14159248692, 0.00004097200, 3.14159248692, 0.00082610000
4, 1000, 3.14159248692, 0.00004137700, 3.14159248692, 0.00047810700
4, 1000, 3.14159248692, 0.00004230300, 3.14159248692, 0.00057724600
4, 1000, 3.14159248692, 0.00004126100, 3.14159248692, 0.00059742100
4, 1000, 3.14159248692, 0.00004104300, 3.14159248692, 0.00047838800
4, 1000, 3.14159248692, 0.00007294400, 3.14159248692, 0.00079929800
4, 1000, 3.14159248692, 0.00004160100, 3.14159248692, 0.00054647900
4, 1000, 3.14159248692, 0.00004140500, 3.14159248692, 0.00053669100
4, 1000, 3.14159248692, 0.00004101100, 3.14159248692, 0.00062090400
4, 1000, 3.14159248692, 0.00003974300, 3.14159248692, 0.00052350200
4, 1000, 3.14159248692, 0.00007562100, 3.14159248692, 0.00105216700
4, 1000, 3.14159248692, 0.00003941700, 3.14159248692, 0.00058684500
4, 1000, 3.14159248692, 0.00003955400, 3.14159248692, 0.00062757300
4, 1000, 3.14159248692, 0.00003906800, 3.14159248692, 0.00058120300
4, 1000, 3.14159248692, 0.00003884900, 3.14159248692, 0.00048100100
5, 1000, 3.14159248692, 0.00004110800, 3.14159248692, 0.00064398900
5, 1000, 3.14159248692, 0.00003928300, 3.14159248692, 0.00073183100
5, 1000, 3.14159248692, 0.00003996300, 3.14159248692, 0.00056369200
5, 1000, 3.14159248692, 0.00003954400, 3.14159248692, 0.00066464800
5, 1000, 3.14159248692, 0.00004311400, 3.14159248692, 0.00054457400
5, 1000, 3.14159248692, 0.00003923800, 3.14159248692, 0.00053857500
5, 1000, 3.14159248692, 0.00003923900, 3.14159248692, 0.00064659100
5, 1000, 3.14159248692, 0.00003708700, 3.14159248692, 0.00057283600
5, 1000, 3.14159248692, 0.00003710000, 3.14159248692, 0.00075094300
5, 1000, 3.14159248692, 0.00003763800, 3.14159248692, 0.00054665500
5, 1000, 3.14159248692, 0.00003725100, 3.14159248692, 0.00052514600
5, 1000, 3.14159248692, 0.00003720300, 3.14159248692, 0.00062545900
5, 1000, 3.14159248692, 0.00003722800, 3.14159248692, 0.00051151200
5, 1000, 3.14159248692, 0.00003689100, 3.14159248692, 0.00052909900
5, 1000, 3.14159248692, 0.00003706800, 3.14159248692, 0.00057758600
5, 1000, 3.14159248692, 0.00003729400, 3.14159248692, 0.00058387800
5, 1000, 3.14159248692, 0.00003740600, 3.14159248692, 0.00057602700
5, 1000, 3.14159248692, 0.00003685400, 3.14159248692, 0.00058376800
5, 1000, 3.14159248692, 0.00003813700, 3.14159248692, 0.00055240500
5, 1000, 3.14159248692, 0.00006371700, 3.14159248692, 0.00072754200
6, 1000, 3.14159248692, 0.00003707300, 3.14159248692, 0.00061173800
6, 1000, 3.14159248692, 0.00003567300, 3.14159248692, 0.00055517300
6, 1000, 3.14159248692, 0.00003526100, 3.14159248692, 0.00069185500
6, 1000, 3.14159248692, 0.00003628400, 3.14159248692, 0.00057321900
6, 1000, 3.14159248692, 0.00003542900, 3.14159248692, 0.00061705800
6, 1000, 3.14159248692, 0.00006318500, 3.14159248692, 0.00352540800
6, 1000, 3.14159248692, 0.00003691300, 3.14159248692, 0.00054550200
6, 1000, 3.14159248692, 0.00003524700, 3.14159248692, 0.00069975500
6, 1000, 3.14159248692, 0.00003556500, 3.14159248692, 0.00061371800
6, 1000, 3.14159248692, 0.00003566000, 3.14159248692, 0.00050770200
6, 1000, 3.14159248692, 0.00003516800, 3.14159248692, 0.01762544700
6, 1000, 3.14159248692, 0.00003535100, 3.14159248692, 0.00054013300
6, 1000, 3.14159248692, 0.00003534800, 3.14159248692, 0.00064479600
6, 1000, 3.14159248692, 0.00003462300, 3.14159248692, 0.00054192800
6, 1000, 3.14159248692, 0.00003546000, 3.14159248692, 0.00097338500
6, 1000, 3.14159248692, 0.00003738000, 3.14159248692, 0.00056752600
6, 1000, 3.14159248692, 0.00003725100, 3.14159248692, 0.00057487600
6, 1000, 3.14159248692, 0.00003746400, 3.14159248692, 0.00075214200
6, 1000, 3.14159248692, 0.00003783000, 3.14159248692, 0.00055711800
6, 1000, 3.14159248692, 0.00003729900, 3.14159248692, 0.00065145700
7, 1000, 3.14159248692, 0.00003698200, 3.14159248692, 0.00067428200
7, 1000, 3.14159248692, 0.00003679300, 3.14159248692, 0.00058546600
7, 1000, 3.14159248692, 0.00003979500, 3.14159248692, 0.00205295000
7, 1000, 3.14159248692, 0.00003556800, 3.14159248692, 0.00056676100
7, 1000, 3.14159248692, 0.00003608600, 3.14159248692, 0.00057290900
7, 1000, 3.14159248692, 0.00003532200, 3.14159248692, 0.00076083300
7, 1000, 3.14159248692, 0.00003524100, 3.14159248692, 0.00055509100
7, 1000, 3.14159248692, 0.00003555300, 3.14159248692, 0.00055760000
7, 1000, 3.14159248692, 0.00003505200, 3.14159248692, 0.00082376800
7, 1000, 3.14159248692, 0.00003542900, 3.14159248692, 0.00052362800
7, 1000, 3.14159248692, 0.00003482900, 3.14159248692, 0.00264677400
7, 1000, 3.14159248692, 0.00003541100, 3.14159248692, 0.00057230300
7, 1000, 3.14159248692, 0.00003507800, 3.14159248692, 0.00059499600
7, 1000, 3.14159248692, 0.00003523800, 3.14159248692, 0.00078884800
7, 1000, 3.14159248692, 0.00003529600, 3.14159248692, 0.00059843000
7, 1000, 3.14159248692, 0.00003502700, 3.14159248692, 0.00060416000
7, 1000, 3.14159248692, 0.00003565300, 3.14159248692, 0.00061376900
7, 1000, 3.14159248692, 0.00003333900, 3.14159248692, 0.00053949300
7, 1000, 3.14159248692, 0.00003443700, 3.14159248692, 0.00097374600
7, 1000, 3.14159248692, 0.00003373300, 3.14159248692, 0.00057437200
8, 1000, 3.14159248692, 0.00003544700, 3.14159248692, 0.00062929600
8, 1000, 3.14159248692, 0.00003416500, 3.14159248692, 0.00104506600
8, 1000, 3.14159248692, 0.00003409000, 3.14159248692, 0.00065220400
8, 1000, 3.14159248692, 0.00003327600, 3.14159248692, 0.01015014300
8, 1000, 3.14159248692, 0.00003388000, 3.14159248692, 0.00066063600
8, 1000, 3.14159248692, 0.00003414700, 3.14159248692, 0.00099288600
8, 1000, 3.14159248692, 0.00003447700, 3.14159248692, 0.00059738400
8, 1000, 3.14159248692, 0.00003351100, 3.14159248692, 0.00065323800
8, 1000, 3.14159248692, 0.00003337900, 3.14159248692, 0.00132423800
8, 1000, 3.14159248692, 0.00003363600, 3.14159248692, 0.00146763700
8, 1000, 3.14159248692, 0.00003357600, 3.14159248692, 0.00366940600
8, 1000, 3.14159248692, 0.00003358400, 3.14159248692, 0.00056898500
8, 1000, 3.14159248692, 0.00003575100, 3.14159248692, 0.00056631600
8, 1000, 3.14159248692, 0.00003397100, 3.14159248692, 0.00073882200
8, 1000, 3.14159248692, 0.00003412000, 3.14159248692, 0.00061659100
8, 1000, 3.14159248692, 0.00003341900, 3.14159248692, 0.00060054200
8, 1000, 3.14159248692, 0.00003383400, 3.14159248692, 0.00067069900
8, 1000, 3.14159248692, 0.00003232700, 3.14159248692, 0.00056353400
8, 1000, 3.14159248692, 0.00003248400, 3.14159248692, 0.00059132400
8, 1000, 3.14159248692, 0.00003747500, 3.14159248692, 0.00069329600
1, 1000000, 3.14159265359, 0.03446743700, 3.14159265359, 0.03398130000
1, 1000000, 3.14159265359, 0.03203634000, 3.14159265359, 0.03233384400
1, 1000000, 3.14159265359, 0.03061988000, 3.14159265359, 0.03105050800
1, 1000000, 3.14159265359, 0.03022869000, 3.14159265359, 0.02963595900
1, 1000000, 3.14159265359, 0.02933575900, 3.14159265359, 0.02995723300
1, 1000000, 3.14159265359, 0.02836174300, 3.14159265359, 0.03309908000
1, 1000000, 3.14159265359, 0.02923793000, 3.14159265359, 0.02839882400
1, 1000000, 3.14159265359, 0.02740984200, 3.14159265359, 0.02762080700
1, 1000000, 3.14159265359, 0.02921977600, 3.14159265359, 0.02827638500
1, 1000000, 3.14159265359, 0.03301279100, 3.14159265359, 0.02823830500
1, 1000000, 3.14159265359, 0.02755548300, 3.14159265359, 0.02749309500
1, 1000000, 3.14159265359, 0.02822331800, 3.14159265359, 0.02738740800
1, 1000000, 3.14159265359, 0.02698753000, 3.14159265359, 0.02674051100
1, 1000000, 3.14159265359, 0.02660959200, 3.14159265359, 0.02715740500
1, 1000000, 3.14159265359, 0.02756170900, 3.14159265359, 0.02702193800
1, 1000000, 3.14159265359, 0.02573459100, 3.14159265359, 0.02619447400
1, 1000000, 3.14159265359, 0.02599216300, 3.14159265359, 0.02560108000
1, 1000000, 3.14159265359, 0.02632199600, 3.14159265359, 0.02616183700
1, 1000000, 3.14159265359, 0.02559910300, 3.14159265359, 0.02616560600
1, 1000000, 3.14159265359, 0.02613356000, 3.14159265359, 0.02596817100
2, 1000000, 3.14159265359, 0.02605127200, 3.14159265359, 0.01343181800
2, 1000000, 3.14159265359, 0.02657260900, 3.14159265359, 0.01342313800
2, 1000000, 3.14159265359, 0.02714267400, 3.14159265359, 0.01354780600
2, 1000000, 3.14159265359, 0.02601266200, 3.14159265359, 0.01420770500
2, 1000000, 3.14159265359, 0.02582522700, 3.14159265359, 0.02319204000
2, 1000000, 3.14159265359, 0.04024603000, 3.14159265359, 0.01438895000
2, 1000000, 3.14159265359, 0.02730460200, 3.14159265359, 0.01468039000
2, 1000000, 3.14159265359, 0.02773259500, 3.14159265359, 0.01468480600
2, 1000000, 3.14159265359, 0.02889403100, 3.14159265359, 0.01470467600
2, 1000000, 3.14159265359, 0.02763697600, 3.14159265359, 0.01429501000
2, 1000000, 3.14159265359, 0.02722296000, 3.14159265359, 0.01426467000
2, 1000000, 3.14159265359, 0.02722290200, 3.14159265359, 0.01426489200
2, 1000000, 3.14159265359, 0.02741442100, 3.14159265359, 0.01415010100
2, 1000000, 3.14159265359, 0.02783632200, 3.14159265359, 0.01486642900
2, 1000000, 3.14159265359, 0.02808632700, 3.14159265359, 0.01432214900
2, 1000000, 3.14159265359, 0.02773677300, 3.14159265359, 0.01467845800
2, 1000000, 3.14159265359, 0.02741036300, 3.14159265359, 0.01509112900
2, 1000000, 3.14159265359, 0.02807777800, 3.14159265359, 0.01458771700
2, 1000000, 3.14159265359, 0.02760986500, 3.14159265359, 0.01458363600
2, 1000000, 3.14159265359, 0.02714368000, 3.14159265359, 0.01413242600
3, 1000000, 3.14159265359, 0.02743596700, 3.14159265359, 0.01039728000
3, 1000000, 3.14159265359, 0.02738993300, 3.14159265359, 0.00954737500
3, 1000000, 3.14159265359, 0.02709536400, 3.14159265359, 0.01006047100
3, 1000000, 3.14159265359, 0.02762689800, 3.14159265359, 0.00953702400
3, 1000000, 3.14159265359, 0.02718432100, 3.14159265359, 0.01026289300
3, 1000000, 3.14159265359, 0.02777875100, 3.14159265359, 0.00951446000
3, 1000000, 3.14159265359, 0.02712777800, 3.14159265359, 0.01019151800
3, 1000000, 3.14159265359, 0.02759191600, 3.14159265359, 0.00963211700
3, 1000000, 3.14159265359, 0.02727958000, 3.14159265359, 0.01065149600
3, 1000000, 3.14159265359, 0.02815658100, 3.14159265359, 0.00948005700
3, 1000000, 3.14159265359, 0.02750455200, 3.14159265359, 0.01050694300
3, 1000000, 3.14159265359, 0.02875928000, 3.14159265359, 0.01049397800
3, 1000000, 3.14159265359, 0.02874337700, 3.14159265359, 0.00981590800
3, 1000000, 3.14159265359, 0.02797890200, 3.14159265359, 0.01063508200
3, 1000000, 3.14159265359, 0.02877312400, 3.14159265359, 0.01006100200
3, 1000000, 3.14159265359, 0.02813765200, 3.14159265359, 0.01006133900
3, 1000000, 3.14159265359, 0.02851212700, 3.14159265359, 0.00969604200
3, 1000000, 3.14159265359, 0.02820677200, 3.14159265359, 0.00992487400
3, 1000000, 3.14159265359, 0.02821840000, 3.14159265359, 0.01064850400
3, 1000000, 3.14159265359, 0.02834173400, 3.14159265359, 0.00974790300
4, 1000000, 3.14159265359, 0.02874344900, 3.14159265359, 0.00804431000
4, 1000000, 3.14159265359, 0.02823636300, 3.14159265359, 0.00759134800
4, 1000000, 3.14159265359, 0.02836639100, 3.14159265359, 0.00814216400
4, 1000000, 3.14159265359, 0.03037366600, 3.14159265359, 0.01401285100
4, 1000000, 3.14159265359, 0.02810380100, 3.14159265359, 0.00814749800
4, 1000000, 3.14159265359, 0.02909067500, 3.14159265359, 0.00754240700
4, 1000000, 3.14159265359, 0.02828068100, 3.14159265359, 0.00832040200
4, 1000000, 3.14159265359, 0.02863602700, 3.14159265359, 0.00757666500
4, 1000000, 3.14159265359, 0.02848408800, 3.14159265359, 0.00880504800
4, 1000000, 3.14159265359, 0.02835266900, 3.14159265359, 0.00755720000
4, 1000000, 3.14159265359, 0.02853473500, 3.14159265359, 0.00834512900
4, 1000000, 3.14159265359, 0.02866598600, 3.14159265359, 0.00768477400
4, 1000000, 3.14159265359, 0.02823964600, 3.14159265359, 0.00821399800
4, 1000000, 3.14159265359, 0.02931936300, 3.14159265359, 0.00835620900
4, 1000000, 3.14159265359, 0.02836206600, 3.14159265359, 0.00859767700
4, 1000000, 3.14159265359, 0.02939836400, 3.14159265359, 0.01371798300
4, 1000000, 3.14159265359, 0.02815865400, 3.14159265359, 0.01358274900
4, 1000000, 3.14159265359, 0.02877520800, 3.14159265359, 0.00819910400
4, 1000000, 3.14159265359, 0.02950034100, 3.14159265359, 0.00816458000
4, 1000000, 3.14159265359, 0.02845447000, 3.14159265359, 0.00831155800
5, 1000000, 3.14159265359, 0.02855802100, 3.14159265359, 0.01106159000
5, 1000000, 3.14159265359, 0.02827490100, 3.14159265359, 0.01104919000
5, 1000000, 3.14159265359, 0.02836798800, 3.14159265359, 0.01121731300
5, 1000000, 3.14159265359, 0.02871123100, 3.14159265359, 0.01111830100
5, 1000000, 3.14159265359, 0.02860704800, 3.14159265359, 0.01109375500
5, 1000000, 3.14159265359, 0.02903093800, 3.14159265359, 0.01099338500
5, 1000000, 3.14159265359, 0.02901416300, 3.14159265359, 0.01110492200
5, 1000000, 3.14159265359, 0.02848211200, 3.14159265359, 0.01109731700
5, 1000000, 3.14159265359, 0.02878181500, 3.14159265359, 0.01096514200
5, 1000000, 3.14159265359, 0.02884791700, 3.14159265359, 0.01110895700
5, 1000000, 3.14159265359, 0.02834851000, 3.14159265359, 0.01117394000
5, 1000000, 3.14159265359, 0.02879227400, 3.14159265359, 0.01117427900
5, 1000000, 3.14159265359, 0.02932364100, 3.14159265359, 0.01173832000
5, 1000000, 3.14159265359, 0.02988690000, 3.14159265359, 0.01368906900
5, 1000000, 3.14159265359, 0.02960073900, 3.14159265359, 0.01234970300
5, 1000000, 3.14159265359, 0.02958883000, 3.14159265359, 0.01126844200
5, 1000000, 3.14159265359, 0.03111514500, 3.14159265359, 0.01106307100
5, 1000000, 3.14159265359, 0.02936601200, 3.14159265359, 0.01115822000
5, 1000000, 3.14159265359, 0.02927258700, 3.14159265359, 0.01130087600
5, 1000000, 3.14159265359, 0.02976659100, 3.14159265359, 0.01124513900
6, 1000000, 3.14159265359, 0.02933145400, 3.14159265359, 0.00937317700
6, 1000000, 3.14159265359, 0.02818890800, 3.14159265359, 0.00952273300
6, 1000000, 3.14159265359, 0.02903667500, 3.14159265359, 0.00945145000
6, 1000000, 3.14159265359, 0.02945996400, 3.14159265359, 0.00960159700
6, 1000000, 3.14159265359, 0.02832768400, 3.14159265359, 0.00957483100
6, 1000000, 3.14159265359, 0.02904682000, 3.14159265359, 0.00949297500
6, 1000000, 3.14159265359, 0.03012296300, 3.14159265359, 0.00957869800
6, 1000000, 3.14159265359, 0.02922317600, 3.14159265359, 0.00949625100
6, 1000000, 3.14159265359, 0.02838276200, 3.14159265359, 0.00996715300
6, 1000000, 3.14159265359, 0.02906505500, 3.14159265359, 0.00951822100
6, 1000000, 3.14159265359, 0.02976603100, 3.14159265359, 0.00945442100
6, 1000000, 3.14159265359, 0.02847411500, 3.14159265359, 0.00948689300
6, 1000000, 3.14159265359, 0.02903273100, 3.14159265359, 0.01000931500
6, 1000000, 3.14159265359, 0.02823144800, 3.14159265359, 0.00967257100
6, 1000000, 3.14159265359, 0.02920586300, 3.14159265359, 0.00959359200
6, 1000000, 3.14159265359, 0.03069578900, 3.14159265359, 0.00961743700
6, 1000000, 3.14159265359, 0.02962193900, 3.14159265359, 0.01015937400
6, 1000000, 3.14159265359, 0.02966462500, 3.14159265359, 0.00985838200
6, 1000000, 3.14159265359, 0.03026366700, 3.14159265359, 0.01003875200
6, 1000000, 3.14159265359, 0.03090542700, 3.14159265359, 0.01045173800
7, 1000000, 3.14159265359, 0.03144729200, 3.14159265359, 0.00952748300
7, 1000000, 3.14159265359, 0.03053520400, 3.14159265359, 0.00941631500
7, 1000000, 3.14159265359, 0.03062829300, 3.14159265359, 0.00862423600
7, 1000000, 3.14159265359, 0.03027741700, 3.14159265359, 0.01005185000
7, 1000000, 3.14159265359, 0.02977461400, 3.14159265359, 0.00947861700
7, 1000000, 3.14159265359, 0.02954400500, 3.14159265359, 0.00866282900
7, 1000000, 3.14159265359, 0.02960330000, 3.14159265359, 0.00942479400
7, 1000000, 3.14159265359, 0.02976541100, 3.14159265359, 0.00844954500
7, 1000000, 3.14159265359, 0.02937677700, 3.14159265359, 0.00931719300
7, 1000000, 3.14159265359, 0.03000776300, 3.14159265359, 0.00901578500
7, 1000000, 3.14159265359, 0.02957675000, 3.14159265359, 0.00855365700
7, 1000000, 3.14159265359, 0.02996836900, 3.14159265359, 0.00892733200
7, 1000000, 3.14159265359, 0.03015228900, 3.14159265359, 0.00845583700
7, 1000000, 3.14159265359, 0.02980332900, 3.14159265359, 0.00939937000
7, 1000000, 3.14159265359, 0.02995848800, 3.14159265359, 0.00920065800
7, 1000000, 3.14159265359, 0.02989365600, 3.14159265359, 0.00859350400
7, 1000000, 3.14159265359, 0.02947001300, 3.14159265359, 0.00891684900
7, 1000000, 3.14159265359, 0.02948228700, 3.14159265359, 0.00814604100
7, 1000000, 3.14159265359, 0.02950808200, 3.14159265359, 0.01043878900
7, 1000000, 3.14159265359, 0.02963537700, 3.14159265359, 0.00935922500
8, 1000000, 3.14159265359, 0.02934160300, 3.14159265359, 0.00764828800
8, 1000000, 3.14159265359, 0.03117654600, 3.14159265359, 0.00922771000
8, 1000000, 3.14159265359, 0.03053055000, 3.14159265359, 0.00915107100
8, 1000000, 3.14159265359, 0.03014246500, 3.14159265359, 0.00962308600
8, 1000000, 3.14159265359, 0.02956598700, 3.14159265359, 0.00961269300
8, 1000000, 3.14159265359, 0.02956817500, 3.14159265359, 0.00777152200
8, 1000000, 3.14159265359, 0.02932496500, 3.14159265359, 0.00764514000
8, 1000000, 3.14159265359, 0.03065635800, 3.14159265359, 0.00849568200
8, 1000000, 3.14159265359, 0.02962457400, 3.14159265359, 0.00975139600
8, 1000000, 3.14159265359, 0.02967225700, 3.14159265359, 0.00806599600
8, 1000000, 3.14159265359, 0.02975150500, 3.14159265359, 0.00885494300
8, 1000000, 3.14159265359, 0.02875644200, 3.14159265359, 0.00740018600
8, 1000000, 3.14159265359, 0.02855114500, 3.14159265359, 0.00882359400
8, 1000000, 3.14159265359, 0.02854076500, 3.14159265359, 0.00748022600
8, 1000000, 3.14159265359, 0.02921095900, 3.14159265359, 0.00844759100
8, 1000000, 3.14159265359, 0.02981448700, 3.14159265359, 0.00742194200
8, 1000000, 3.14159265359, 0.03127852100, 3.14159265359, 0.00984810500
8, 1000000, 3.14159265359, 0.02960682800, 3.14159265359, 0.00786216900
8, 1000000, 3.14159265359, 0.02936205500, 3.14159265359, 0.00964458600
8, 1000000, 3.14159265359, 0.03153082800, 3.14159265359, 0.00904640000
1, 100000000, 3.14159265359, 2.69218537700, 3.14159265359, 2.59523390900
1, 100000000, 3.14159265359, 2.69994328500, 3.14159265359, 2.60343980100
1, 100000000, 3.14159265359, 2.52819344700, 3.14159265359, 2.53519330700
1, 100000000, 3.14159265359, 2.56655752300, 3.14159265359, 2.84342556300
1, 100000000, 3.14159265359, 3.28259239900, 3.14159265359, 3.00217984500
1, 100000000, 3.14159265359, 2.88611874300, 3.14159265359, 2.75438951700
1, 100000000, 3.14159265359, 2.76849217900, 3.14159265359, 2.57065447100
1, 100000000, 3.14159265359, 2.58215497400, 3.14159265359, 2.55402496700
1, 100000000, 3.14159265359, 2.59889439400, 3.14159265359, 2.58364259800
1, 100000000, 3.14159265359, 2.69304760300, 3.14159265359, 2.63231520900
1, 100000000, 3.14159265359, 2.56803052400, 3.14159265359, 2.59013861400
1, 100000000, 3.14159265359, 2.52933964500, 3.14159265359, 2.56734029800
1, 100000000, 3.14159265359, 2.57502844800, 3.14159265359, 2.56540766000
1, 100000000, 3.14159265359, 2.63483902100, 3.14159265359, 2.57115764200
1, 100000000, 3.14159265359, 2.54217885600, 3.14159265359, 2.55669798900
1, 100000000, 3.14159265359, 2.60523401400, 3.14159265359, 2.58881791700
1, 100000000, 3.14159265359, 2.62907599400, 3.14159265359, 2.56493760800
1, 100000000, 3.14159265359, 2.58141431700, 3.14159265359, 2.55591963900
1, 100000000, 3.14159265359, 2.54842023700, 3.14159265359, 2.58788350100
1, 100000000, 3.14159265359, 2.55075050900, 3.14159265359, 2.57399397400
2, 100000000, 3.14159265359, 2.67135179900, 3.14159265359, 1.51804800100
2, 100000000, 3.14159265359, 2.66501339300, 3.14159265359, 1.52038095500
2, 100000000, 3.14159265359, 2.68058553300, 3.14159265359, 1.52703204600
2, 100000000, 3.14159265359, 2.68050194200, 3.14159265359, 1.55381865300
2, 100000000, 3.14159265359, 2.73986045600, 3.14159265359, 1.56712102400
2, 100000000, 3.14159265359, 2.71210602800, 3.14159265359, 1.53052660000
2, 100000000, 3.14159265359, 2.66633925100, 3.14159265359, 1.52714759300
2, 100000000, 3.14159265359, 2.63628103100, 3.14159265359, 1.53686917600
2, 100000000, 3.14159265359, 2.68120716000, 3.14159265359, 1.52934017100
2, 100000000, 3.14159265359, 2.64989950900, 3.14159265359, 1.55330201900
2, 100000000, 3.14159265359, 2.67627634100, 3.14159265359, 1.60898650700
2, 100000000, 3.14159265359, 2.64422382500, 3.14159265359, 1.56382300600
2, 100000000, 3.14159265359, 2.67182329900, 3.14159265359, 1.54567805200
2, 100000000, 3.14159265359, 2.66829027900, 3.14159265359, 1.54318606400
2, 100000000, 3.14159265359, 2.63699560800, 3.14159265359, 1.53862483200
2, 100000000, 3.14159265359, 2.67825197600, 3.14159265359, 1.51342399500
2, 100000000, 3.14159265359, 2.66168835600, 3.14159265359, 1.55402177300
2, 100000000, 3.14159265359, 2.72370725300, 3.14159265359, 1.53258811600
2, 100000000, 3.14159265359, 2.63416343000, 3.14159265359, 1.51554836300
2, 100000000, 3.14159265359, 2.73708987700, 3.14159265359, 1.53514690100
3, 100000000, 3.14159265359, 2.64683238100, 3.14159265359, 1.19742585100
