p,    n,    N,    seq_result,    seq_time,    par_result,    par_time
8, 1, 1000, 3.14159248692, 0.00008386600, 3.14159248692, 0.04955527200
8, 1, 1000, 3.14159248692, 0.00002787600, 3.14159248692, 0.06046713900
8, 1, 1000, 3.14159248692, 0.00004060400, 3.14159248692, 0.05049691500
8, 1, 1000, 3.14159248692, 0.00006153400, 3.14159248692, 0.06045138100
8, 1, 1000, 3.14159248692, 0.00003308400, 3.14159248692, 0.07040528900
8, 1, 1000, 3.14159248692, 0.00008872000, 3.14159248692, 0.07041828700
8, 1, 1000, 3.14159248692, 0.00005422300, 3.14159248692, 0.06059851000
8, 1, 1000, 3.14159248692, 0.00008356700, 3.14159248692, 0.05041847600
8, 1, 1000, 3.14159248692, 0.00007837300, 3.14159248692, 0.05949317300
8, 1, 1000, 3.14159248692, 0.00010152200, 3.14159248692, 0.07052644000
